Year,구분,A. 시도,B. 시군구,Value
2007,조혼인율,4.경기도,안성시,7.6
2008,조혼인율,4.경기도,안성시,8.2
2009,조혼인율,4.경기도,안성시,7.1
2010,조혼인율,4.경기도,안성시,7.2
2011,조혼인율,4.경기도,안성시,7.2
2012,조혼인율,4.경기도,안성시,6.7
2013,조혼인율,4.경기도,안성시,6.4
2014,조혼인율,4.경기도,안성시,5.6
2015,조혼인율,4.경기도,안성시,5.5
2016,조혼인율,4.경기도,안성시,5.5
2017,조혼인율,4.경기도,안성시,5
2018,조혼인율,4.경기도,안성시,5.1
2019,조혼인율,4.경기도,안성시,4.8
2020,조혼인율,4.경기도,안성시,4.2
2021,조혼인율,4.경기도,안성시,4.1
2001,조혼인율,4.경기도,안양시,7.1
2002,조혼인율,4.경기도,안양시,6.5
2003,조혼인율,4.경기도,안양시,6.6
2004,조혼인율,4.경기도,안양시,6.9
2005,조혼인율,4.경기도,안양시,6.5
2006,조혼인율,4.경기도,안양시,6.6
2007,조혼인율,4.경기도,안양시,6.7
2008,조혼인율,4.경기도,안양시,6.4
2009,조혼인율,4.경기도,안양시,6
2010,조혼인율,4.경기도,안양시,6.5
2011,조혼인율,4.경기도,안양시,6.3
2012,조혼인율,4.경기도,안양시,6.6
2013,조혼인율,4.경기도,안양시,6.5
2014,조혼인율,4.경기도,안양시,6
2015,조혼인율,4.경기도,안양시,6.4
2016,조혼인율,4.경기도,안양시,5.6
2017,조혼인율,4.경기도,안양시,5.4
2018,조혼인율,4.경기도,안양시,5.1
2019,조혼인율,4.경기도,안양시,4.8
2020,조혼인율,4.경기도,안양시,4.2
2021,조혼인율,4.경기도,안양시,4.1
2001,조혼인율,4.경기도,양주시,7.9
2002,조혼인율,4.경기도,양주시,7.3
2003,조혼인율,4.경기도,양주시,6.5
2004,조혼인율,4.경기도,양주시,6.3
2005,조혼인율,4.경기도,양주시,6.2
2006,조혼인율,4.경기도,양주시,6.6
2007,조혼인율,4.경기도,양주시,7.2
2008,조혼인율,4.경기도,양주시,6.7
2009,조혼인율,4.경기도,양주시,5.5
2010,조혼인율,4.경기도,양주시,6.3
2011,조혼인율,4.경기도,양주시,6.3
2012,조혼인율,4.경기도,양주시,6
2013,조혼인율,4.경기도,양주시,5.5
2014,조혼인율,4.경기도,양주시,5.2
2015,조혼인율,4.경기도,양주시,5.3
2016,조혼인율,4.경기도,양주시,4.8
2017,조혼인율,4.경기도,양주시,4.4
2018,조혼인율,4.경기도,양주시,4.7
2019,조혼인율,4.경기도,양주시,4.4
2020,조혼인율,4.경기도,양주시,4
2021,조혼인율,4.경기도,양주시,3.4
2001,조혼인율,4.경기도,양평군,4.9
2002,조혼인율,4.경기도,양평군,5
2003,조혼인율,4.경기도,양평군,5.2
2004,조혼인율,4.경기도,양평군,4.3
2005,조혼인율,4.경기도,양평군,5.4
2006,조혼인율,4.경기도,양평군,5.9
2007,조혼인율,4.경기도,양평군,5.5
2008,조혼인율,4.경기도,양평군,5.8
2009,조혼인율,4.경기도,양평군,4.8
2010,조혼인율,4.경기도,양평군,5.8
2011,조혼인율,4.경기도,양평군,5
2012,조혼인율,4.경기도,양평군,5.3
2013,조혼인율,4.경기도,양평군,4.5
2014,조혼인율,4.경기도,양평군,4.2
2015,조혼인율,4.경기도,양평군,4.7
2016,조혼인율,4.경기도,양평군,4.1
2017,조혼인율,4.경기도,양평군,4.1
2018,조혼인율,4.경기도,양평군,3.6
2019,조혼인율,4.경기도,양평군,3.3
2020,조혼인율,4.경기도,양평군,2.9
2021,조혼인율,4.경기도,양평군,3.1
2001,조혼인율,4.경기도,여주시,6.8
2002,조혼인율,4.경기도,여주시,6.4
2003,조혼인율,4.경기도,여주시,6.1
2004,조혼인율,4.경기도,여주시,6.3
2005,조혼인율,4.경기도,여주시,6.1
2006,조혼인율,4.경기도,여주시,6.4
2007,조혼인율,4.경기도,여주시,6.7
2008,조혼인율,4.경기도,여주시,6.3
2009,조혼인율,4.경기도,여주시,5.7
2010,조혼인율,4.경기도,여주시,6.2
2011,조혼인율,4.경기도,여주시,5.8
2012,조혼인율,4.경기도,여주시,5.7
2013,조혼인율,4.경기도,여주시,5.5
2014,조혼인율,4.경기도,여주시,5.6
2015,조혼인율,4.경기도,여주시,5
2016,조혼인율,4.경기도,여주시,4.8
2017,조혼인율,4.경기도,여주시,4.3
2018,조혼인율,4.경기도,여주시,4.4
2019,조혼인율,4.경기도,여주시,4.2
2020,조혼인율,4.경기도,여주시,3.8
2021,조혼인율,4.경기도,여주시,3
2001,조혼인율,4.경기도,연천군,6.1
2002,조혼인율,4.경기도,연천군,5.7
2003,조혼인율,4.경기도,연천군,5.8
2004,조혼인율,4.경기도,연천군,5.8
2005,조혼인율,4.경기도,연천군,6.4
2006,조혼인율,4.경기도,연천군,5.9
2007,조혼인율,4.경기도,연천군,5.8
2008,조혼인율,4.경기도,연천군,5.7
2009,조혼인율,4.경기도,연천군,5.9
2010,조혼인율,4.경기도,연천군,6
2011,조혼인율,4.경기도,연천군,5
2012,조혼인율,4.경기도,연천군,4.9
2013,조혼인율,4.경기도,연천군,5.4
2014,조혼인율,4.경기도,연천군,5
2015,조혼인율,4.경기도,연천군,5.4
2016,조혼인율,4.경기도,연천군,5.1
2017,조혼인율,4.경기도,연천군,5.5
2018,조혼인율,4.경기도,연천군,6
2019,조혼인율,4.경기도,연천군,4.9
2020,조혼인율,4.경기도,연천군,4.8
2021,조혼인율,4.경기도,연천군,3.8
2001,조혼인율,4.경기도,오산시,9.9
2002,조혼인율,4.경기도,오산시,8
2003,조혼인율,4.경기도,오산시,8.2
2004,조혼인율,4.경기도,오산시,7.6
2005,조혼인율,4.경기도,오산시,8.6
2006,조혼인율,4.경기도,오산시,10.1
2007,조혼인율,4.경기도,오산시,10.4
2008,조혼인율,4.경기도,오산시,9.4
2009,조혼인율,4.경기도,오산시,8.7
2010,조혼인율,4.경기도,오산시,9.9
2011,조혼인율,4.경기도,오산시,8.8
2012,조혼인율,4.경기도,오산시,8.1
2013,조혼인율,4.경기도,오산시,7.9
2014,조혼인율,4.경기도,오산시,7.4
2015,조혼인율,4.경기도,오산시,6.8
2016,조혼인율,4.경기도,오산시,6.6
2017,조혼인율,4.경기도,오산시,6.2
2018,조혼인율,4.경기도,오산시,6.2
2019,조혼인율,4.경기도,오산시,5.5
2020,조혼인율,4.경기도,오산시,5.1
2021,조혼인율,4.경기도,오산시,4.4
2001,조혼인율,4.경기도,용인시,7.6
2002,조혼인율,4.경기도,용인시,7.2
2003,조혼인율,4.경기도,용인시,6.6
2004,조혼인율,4.경기도,용인시,6.8
2005,조혼인율,4.경기도,용인시,7
2006,조혼인율,4.경기도,용인시,7.2
2007,조혼인율,4.경기도,용인시,7.1
2008,조혼인율,4.경기도,용인시,6.5
2009,조혼인율,4.경기도,용인시,6
2010,조혼인율,4.경기도,용인시,6.4
2011,조혼인율,4.경기도,용인시,6.3
2012,조혼인율,4.경기도,용인시,6.2
2013,조혼인율,4.경기도,용인시,6
2014,조혼인율,4.경기도,용인시,5.8
2015,조혼인율,4.경기도,용인시,5.4
2016,조혼인율,4.경기도,용인시,4.8
2017,조혼인율,4.경기도,용인시,4.6
2018,조혼인율,4.경기도,용인시,4.5
2019,조혼인율,4.경기도,용인시,4.5
2020,조혼인율,4.경기도,용인시,4
2021,조혼인율,4.경기도,용인시,3.3
2001,조혼인율,4.경기도,의왕시,5.9
2002,조혼인율,4.경기도,의왕시,5.5
2003,조혼인율,4.경기도,의왕시,5.4
2004,조혼인율,4.경기도,의왕시,5.8
2005,조혼인율,4.경기도,의왕시,6
2006,조혼인율,4.경기도,의왕시,5.4
2007,조혼인율,4.경기도,의왕시,6.5
2008,조혼인율,4.경기도,의왕시,6.1
2009,조혼인율,4.경기도,의왕시,5.5
2010,조혼인율,4.경기도,의왕시,6.5
2011,조혼인율,4.경기도,의왕시,6
2012,조혼인율,4.경기도,의왕시,6.1
2013,조혼인율,4.경기도,의왕시,6.4
2014,조혼인율,4.경기도,의왕시,5.5
2015,조혼인율,4.경기도,의왕시,5.2
2016,조혼인율,4.경기도,의왕시,4.8
2017,조혼인율,4.경기도,의왕시,4
2018,조혼인율,4.경기도,의왕시,4
2019,조혼인율,4.경기도,의왕시,4
2020,조혼인율,4.경기도,의왕시,4.2
2021,조혼인율,4.경기도,의왕시,3.7
2001,조혼인율,4.경기도,의정부시,7
2002,조혼인율,4.경기도,의정부시,6.4
2003,조혼인율,4.경기도,의정부시,6.4
2004,조혼인율,4.경기도,의정부시,6.1
2005,조혼인율,4.경기도,의정부시,6.3
2006,조혼인율,4.경기도,의정부시,6.4
2007,조혼인율,4.경기도,의정부시,6.5
2008,조혼인율,4.경기도,의정부시,6.5
2009,조혼인율,4.경기도,의정부시,5.7
2010,조혼인율,4.경기도,의정부시,6
2011,조혼인율,4.경기도,의정부시,5.9
2012,조혼인율,4.경기도,의정부시,5.8
2013,조혼인율,4.경기도,의정부시,5.7
2014,조혼인율,4.경기도,의정부시,5.3
2015,조혼인율,4.경기도,의정부시,5.1
2016,조혼인율,4.경기도,의정부시,5
2017,조혼인율,4.경기도,의정부시,4.7
2018,조혼인율,4.경기도,의정부시,4.6
2019,조혼인율,4.경기도,의정부시,4.2
2020,조혼인율,4.경기도,의정부시,4
2021,조혼인율,4.경기도,의정부시,3.6
2001,조혼인율,4.경기도,이천시,7.6
2002,조혼인율,4.경기도,이천시,7.3
2003,조혼인율,4.경기도,이천시,6.8
2004,조혼인율,4.경기도,이천시,6.9
2005,조혼인율,4.경기도,이천시,6.7
2006,조혼인율,4.경기도,이천시,7.3
2007,조혼인율,4.경기도,이천시,7.5
2008,조혼인율,4.경기도,이천시,7.2
2009,조혼인율,4.경기도,이천시,6.9
2010,조혼인율,4.경기도,이천시,7.3
2011,조혼인율,4.경기도,이천시,7.2
2012,조혼인율,4.경기도,이천시,6.7
2013,조혼인율,4.경기도,이천시,6.7
2014,조혼인율,4.경기도,이천시,6
2015,조혼인율,4.경기도,이천시,5.7
2016,조혼인율,4.경기도,이천시,5.4
2017,조혼인율,4.경기도,이천시,5.1
2018,조혼인율,4.경기도,이천시,5
2019,조혼인율,4.경기도,이천시,5
2020,조혼인율,4.경기도,이천시,4.6
2021,조혼인율,4.경기도,이천시,4.7
2001,조혼인율,4.경기도,파주시,7.1
2002,조혼인율,4.경기도,파주시,5.9
2003,조혼인율,4.경기도,파주시,5.9
2004,조혼인율,4.경기도,파주시,5.9
2005,조혼인율,4.경기도,파주시,6.7
2006,조혼인율,4.경기도,파주시,7.3
2007,조혼인율,4.경기도,파주시,7.2
2008,조혼인율,4.경기도,파주시,6.9
2009,조혼인율,4.경기도,파주시,6
2010,조혼인율,4.경기도,파주시,6.6
2011,조혼인율,4.경기도,파주시,6.9
2012,조혼인율,4.경기도,파주시,6.7
2013,조혼인율,4.경기도,파주시,6.2
2014,조혼인율,4.경기도,파주시,6.2
2015,조혼인율,4.경기도,파주시,6.1
2016,조혼인율,4.경기도,파주시,5.5
2017,조혼인율,4.경기도,파주시,5.4
2018,조혼인율,4.경기도,파주시,5.3
2019,조혼인율,4.경기도,파주시,4.7
2020,조혼인율,4.경기도,파주시,4.1
2021,조혼인율,4.경기도,파주시,4
2001,조혼인율,4.경기도,평택시,7.1
2002,조혼인율,4.경기도,평택시,6.5
2003,조혼인율,4.경기도,평택시,6.5
2004,조혼인율,4.경기도,평택시,6.9
2005,조혼인율,4.경기도,평택시,7.3
2006,조혼인율,4.경기도,평택시,7.9
2007,조혼인율,4.경기도,평택시,7.9
2008,조혼인율,4.경기도,평택시,7.3
2009,조혼인율,4.경기도,평택시,6.6
2010,조혼인율,4.경기도,평택시,6.6
2011,조혼인율,4.경기도,평택시,6.9
2012,조혼인율,4.경기도,평택시,6.9
2013,조혼인율,4.경기도,평택시,7
2014,조혼인율,4.경기도,평택시,6.6
2015,조혼인율,4.경기도,평택시,6.4
2016,조혼인율,4.경기도,평택시,6.3
2017,조혼인율,4.경기도,평택시,6.1
2018,조혼인율,4.경기도,평택시,6
2019,조혼인율,4.경기도,평택시,6.1
2020,조혼인율,4.경기도,평택시,5.5
2021,조혼인율,4.경기도,평택시,5.3
2001,조혼인율,4.경기도,포천시,7
2002,조혼인율,4.경기도,포천시,6.2
2003,조혼인율,4.경기도,포천시,6.2
2004,조혼인율,4.경기도,포천시,6.3
2005,조혼인율,4.경기도,포천시,6.8
2006,조혼인율,4.경기도,포천시,6.5
2007,조혼인율,4.경기도,포천시,6.4
2008,조혼인율,4.경기도,포천시,6.3
2009,조혼인율,4.경기도,포천시,5.5
2010,조혼인율,4.경기도,포천시,6.3
2011,조혼인율,4.경기도,포천시,5.6
2012,조혼인율,4.경기도,포천시,5.9
2013,조혼인율,4.경기도,포천시,5.8
2014,조혼인율,4.경기도,포천시,5.4
2015,조혼인율,4.경기도,포천시,4.9
2016,조혼인율,4.경기도,포천시,4.9
2017,조혼인율,4.경기도,포천시,4.8
2018,조혼인율,4.경기도,포천시,4.8
2019,조혼인율,4.경기도,포천시,4.3
2020,조혼인율,4.경기도,포천시,3.9
2021,조혼인율,4.경기도,포천시,3.5
2001,조혼인율,4.경기도,하남시,6.3
2002,조혼인율,4.경기도,하남시,5.7
2003,조혼인율,4.경기도,하남시,5.8
2004,조혼인율,4.경기도,하남시,6.4
2005,조혼인율,4.경기도,하남시,6.6
2006,조혼인율,4.경기도,하남시,6.7
2007,조혼인율,4.경기도,하남시,7.2
2008,조혼인율,4.경기도,하남시,6.2
2009,조혼인율,4.경기도,하남시,6.5
2010,조혼인율,4.경기도,하남시,6.4
2011,조혼인율,4.경기도,하남시,6
2012,조혼인율,4.경기도,하남시,5.8
2013,조혼인율,4.경기도,하남시,5.5
2014,조혼인율,4.경기도,하남시,5.5
2015,조혼인율,4.경기도,하남시,5.7
2016,조혼인율,4.경기도,하남시,6
2017,조혼인율,4.경기도,하남시,5.4
2018,조혼인율,4.경기도,하남시,5.6
2019,조혼인율,4.경기도,하남시,5
2020,조혼인율,4.경기도,하남시,4.8
2021,조혼인율,4.경기도,하남시,5.3
2001,조혼인율,4.경기도,화성시,7.1
2002,조혼인율,4.경기도,화성시,7.1
2003,조혼인율,4.경기도,화성시,6.7
2004,조혼인율,4.경기도,화성시,8
2005,조혼인율,4.경기도,화성시,8.9
2006,조혼인율,4.경기도,화성시,8.7
2007,조혼인율,4.경기도,화성시,9.8
2008,조혼인율,4.경기도,화성시,9.6
2009,조혼인율,4.경기도,화성시,8.4
2010,조혼인율,4.경기도,화성시,7.9
2011,조혼인율,4.경기도,화성시,7.7
2012,조혼인율,4.경기도,화성시,7.5
2013,조혼인율,4.경기도,화성시,6.8
2014,조혼인율,4.경기도,화성시,6.4
2015,조혼인율,4.경기도,화성시,7
2016,조혼인율,4.경기도,화성시,6.9
2017,조혼인율,4.경기도,화성시,6.6
2018,조혼인율,4.경기도,화성시,6.8
2019,조혼인율,4.경기도,화성시,6.1
2020,조혼인율,4.경기도,화성시,5.5
2021,조혼인율,4.경기도,화성시,5
2001,조이혼율,0.전국,,2.8
2002,조이혼율,0.전국,,3
2003,조이혼율,0.전국,,3.4
2004,조이혼율,0.전국,,2.9
2005,조이혼율,0.전국,,2.6
2006,조이혼율,0.전국,,2.5
2007,조이혼율,0.전국,,2.5
2008,조이혼율,0.전국,,2.4
2009,조이혼율,0.전국,,2.5
2010,조이혼율,0.전국,,2.3
2011,조이혼율,0.전국,,2.3
2012,조이혼율,0.전국,,2.3
2013,조이혼율,0.전국,,2.3
2014,조이혼율,0.전국,,2.3
2015,조이혼율,0.전국,,2.1
2016,조이혼율,0.전국,,2.1
2017,조이혼율,0.전국,,2.1
2018,조이혼율,0.전국,,2.1
2019,조이혼율,0.전국,,2.2
2020,조이혼율,0.전국,,2.1
2021,조이혼율,0.전국,,2
2001,조이혼율,1.수도권,,3.022035305
2002,조이혼율,1.수도권,,3.12648157
2003,조이혼율,1.수도권,,3.531718543
2004,조이혼율,1.수도권,,2.952300642
2005,조이혼율,1.수도권,,2.755101317
2006,조이혼율,1.수도권,,2.649149863
2007,조이혼율,1.수도권,,2.619103768
2008,조이혼율,1.수도권,,2.455363615
2009,조이혼율,1.수도권,,2.537080092
2010,조이혼율,1.수도권,,2.327215386
2011,조이혼율,1.수도권,,2.270441733
2012,조이혼율,1.수도권,,2.258449335
2013,조이혼율,1.수도권,,2.252848431
2014,조이혼율,1.수도권,,2.228689708
2015,조이혼율,1.수도권,,2.108137674
2016,조이혼율,1.수도권,,2.045383718
2017,조이혼율,1.수도권,,2.01383013
2018,조이혼율,1.수도권,,2.038560311
2019,조이혼율,1.수도권,,2.058745419
2020,조이혼율,1.수도권,,1.993944478
2021,조이혼율,1.수도권,,1.89965372
2001,조이혼율,2.서울특별시,,2.8
2002,조이혼율,2.서울특별시,,2.9
2003,조이혼율,2.서울특별시,,3.2
2004,조이혼율,2.서울특별시,,2.7
2005,조이혼율,2.서울특별시,,2.5
2006,조이혼율,2.서울특별시,,2.4
2007,조이혼율,2.서울특별시,,2.4
2008,조이혼율,2.서울특별시,,2.3
2009,조이혼율,2.서울특별시,,2.3
2010,조이혼율,2.서울특별시,,2.1
2011,조이혼율,2.서울특별시,,2
2012,조이혼율,2.서울특별시,,2
2013,조이혼율,2.서울특별시,,2
2014,조이혼율,2.서울특별시,,2
2015,조이혼율,2.서울특별시,,1.8
2016,조이혼율,2.서울특별시,,1.8
2017,조이혼율,2.서울특별시,,1.8
2018,조이혼율,2.서울특별시,,1.8
2019,조이혼율,2.서울특별시,,1.8
2020,조이혼율,2.서울특별시,,1.7
2021,조이혼율,2.서울특별시,,1.6
2001,조이혼율,2.서울특별시,강남구,2.4
2002,조이혼율,2.서울특별시,강남구,2.2
2003,조이혼율,2.서울특별시,강남구,2.4
2004,조이혼율,2.서울특별시,강남구,2.1
2005,조이혼율,2.서울특별시,강남구,1.9
2006,조이혼율,2.서울특별시,강남구,2
2007,조이혼율,2.서울특별시,강남구,2.1
2008,조이혼율,2.서울특별시,강남구,1.8
2009,조이혼율,2.서울특별시,강남구,1.8
2010,조이혼율,2.서울특별시,강남구,1.7
2011,조이혼율,2.서울특별시,강남구,1.5
2012,조이혼율,2.서울특별시,강남구,1.6
2013,조이혼율,2.서울특별시,강남구,1.6
2014,조이혼율,2.서울특별시,강남구,1.6
2015,조이혼율,2.서울특별시,강남구,1.5
2016,조이혼율,2.서울특별시,강남구,1.5
2017,조이혼율,2.서울특별시,강남구,1.5
2018,조이혼율,2.서울특별시,강남구,1.4
2019,조이혼율,2.서울특별시,강남구,1.5
2020,조이혼율,2.서울특별시,강남구,1.3
2021,조이혼율,2.서울특별시,강남구,1.4
2001,조이혼율,2.서울특별시,강동구,2.8
2002,조이혼율,2.서울특별시,강동구,3
2003,조이혼율,2.서울특별시,강동구,3.2
2004,조이혼율,2.서울특별시,강동구,2.7
2005,조이혼율,2.서울특별시,강동구,2.3
2006,조이혼율,2.서울특별시,강동구,2.5
2007,조이혼율,2.서울특별시,강동구,2.4
2008,조이혼율,2.서울특별시,강동구,2.4
2009,조이혼율,2.서울특별시,강동구,2.3
2010,조이혼율,2.서울특별시,강동구,2.1
2011,조이혼율,2.서울특별시,강동구,2
2012,조이혼율,2.서울특별시,강동구,2
2013,조이혼율,2.서울특별시,강동구,2.1
2014,조이혼율,2.서울특별시,강동구,1.9
2015,조이혼율,2.서울특별시,강동구,1.8
2016,조이혼율,2.서울특별시,강동구,1.8
2017,조이혼율,2.서울특별시,강동구,1.8
2018,조이혼율,2.서울특별시,강동구,1.7
2019,조이혼율,2.서울특별시,강동구,1.8
2020,조이혼율,2.서울특별시,강동구,1.7
2021,조이혼율,2.서울특별시,강동구,1.6
2001,조이혼율,2.서울특별시,강북구,3.2
2002,조이혼율,2.서울특별시,강북구,3.7
2003,조이혼율,2.서울특별시,강북구,3.8
2004,조이혼율,2.서울특별시,강북구,3.2
2005,조이혼율,2.서울특별시,강북구,2.9
2006,조이혼율,2.서울특별시,강북구,2.9
2007,조이혼율,2.서울특별시,강북구,3
2008,조이혼율,2.서울특별시,강북구,2.8
2009,조이혼율,2.서울특별시,강북구,2.8
2010,조이혼율,2.서울특별시,강북구,2.6
2011,조이혼율,2.서울특별시,강북구,2.6
2012,조이혼율,2.서울특별시,강북구,2.4
2013,조이혼율,2.서울특별시,강북구,2.5
2014,조이혼율,2.서울특별시,강북구,2.5
2015,조이혼율,2.서울특별시,강북구,2.3
2016,조이혼율,2.서울특별시,강북구,2.2
2017,조이혼율,2.서울특별시,강북구,2.3
2018,조이혼율,2.서울특별시,강북구,2.2
2019,조이혼율,2.서울특별시,강북구,2.2
2020,조이혼율,2.서울특별시,강북구,2.3
2021,조이혼율,2.서울특별시,강북구,2.1
2001,조이혼율,2.서울특별시,강서구,3
2002,조이혼율,2.서울특별시,강서구,3.1
2003,조이혼율,2.서울특별시,강서구,3.6
2004,조이혼율,2.서울특별시,강서구,2.9
2005,조이혼율,2.서울특별시,강서구,2.6
2006,조이혼율,2.서울특별시,강서구,2.6
2007,조이혼율,2.서울특별시,강서구,2.5
2008,조이혼율,2.서울특별시,강서구,2.4
2009,조이혼율,2.서울특별시,강서구,2.4
2010,조이혼율,2.서울특별시,강서구,2.2
2011,조이혼율,2.서울특별시,강서구,2.1
2012,조이혼율,2.서울특별시,강서구,2.1
2013,조이혼율,2.서울특별시,강서구,2.1
2014,조이혼율,2.서울특별시,강서구,1.9
2015,조이혼율,2.서울특별시,강서구,1.9
2016,조이혼율,2.서울특별시,강서구,1.9
2017,조이혼율,2.서울특별시,강서구,1.9
2018,조이혼율,2.서울특별시,강서구,1.8
2019,조이혼율,2.서울특별시,강서구,1.9
2020,조이혼율,2.서울특별시,강서구,1.9
2021,조이혼율,2.서울특별시,강서구,1.7
2001,조이혼율,2.서울특별시,관악구,2.7
2002,조이혼율,2.서울특별시,관악구,2.6
2003,조이혼율,2.서울특별시,관악구,3.1
2004,조이혼율,2.서울특별시,관악구,2.6
2005,조이혼율,2.서울특별시,관악구,2.2
2006,조이혼율,2.서울특별시,관악구,2.2
2007,조이혼율,2.서울특별시,관악구,2.3
2008,조이혼율,2.서울특별시,관악구,2.3
2009,조이혼율,2.서울특별시,관악구,2.4
2010,조이혼율,2.서울특별시,관악구,2.1
2011,조이혼율,2.서울특별시,관악구,2.1
2012,조이혼율,2.서울특별시,관악구,2
2013,조이혼율,2.서울특별시,관악구,2.1
2014,조이혼율,2.서울특별시,관악구,2
2015,조이혼율,2.서울특별시,관악구,1.8
2016,조이혼율,2.서울특별시,관악구,1.9
2017,조이혼율,2.서울특별시,관악구,1.6
2018,조이혼율,2.서울특별시,관악구,1.7
2019,조이혼율,2.서울특별시,관악구,1.8
2020,조이혼율,2.서울특별시,관악구,1.6
2021,조이혼율,2.서울특별시,관악구,1.5
2001,조이혼율,2.서울특별시,광진구,2.8
2002,조이혼율,2.서울특별시,광진구,3
2003,조이혼율,2.서울특별시,광진구,3.2
2004,조이혼율,2.서울특별시,광진구,2.7
2005,조이혼율,2.서울특별시,광진구,2.7
2006,조이혼율,2.서울특별시,광진구,2.5
2007,조이혼율,2.서울특별시,광진구,2.4
2008,조이혼율,2.서울특별시,광진구,2.3
2009,조이혼율,2.서울특별시,광진구,2.4
2010,조이혼율,2.서울특별시,광진구,2.2
2011,조이혼율,2.서울특별시,광진구,2
2012,조이혼율,2.서울특별시,광진구,1.9
2013,조이혼율,2.서울특별시,광진구,2
2014,조이혼율,2.서울특별시,광진구,2
2015,조이혼율,2.서울특별시,광진구,1.8
2016,조이혼율,2.서울특별시,광진구,1.8
2017,조이혼율,2.서울특별시,광진구,1.7
2018,조이혼율,2.서울특별시,광진구,1.7
2019,조이혼율,2.서울특별시,광진구,1.7
2020,조이혼율,2.서울특별시,광진구,1.5
2021,조이혼율,2.서울특별시,광진구,1.5
2001,조이혼율,2.서울특별시,구로구,2.9
2002,조이혼율,2.서울특별시,구로구,2.7
2003,조이혼율,2.서울특별시,구로구,3.1
2004,조이혼율,2.서울특별시,구로구,2.7
2005,조이혼율,2.서울특별시,구로구,2.4
2006,조이혼율,2.서울특별시,구로구,2.3
2007,조이혼율,2.서울특별시,구로구,2.3
2008,조이혼율,2.서울특별시,구로구,2.2
2009,조이혼율,2.서울특별시,구로구,2.4
2010,조이혼율,2.서울특별시,구로구,2.2
2011,조이혼율,2.서울특별시,구로구,2.1
2012,조이혼율,2.서울특별시,구로구,2.1
2013,조이혼율,2.서울특별시,구로구,2.1
2014,조이혼율,2.서울특별시,구로구,2
2015,조이혼율,2.서울특별시,구로구,1.9
2016,조이혼율,2.서울특별시,구로구,1.9
2017,조이혼율,2.서울특별시,구로구,1.9
2018,조이혼율,2.서울특별시,구로구,1.8
2019,조이혼율,2.서울특별시,구로구,1.8
2020,조이혼율,2.서울특별시,구로구,1.8
2021,조이혼율,2.서울특별시,구로구,1.7
2001,조이혼율,2.서울특별시,금천구,3.4
2002,조이혼율,2.서울특별시,금천구,3.5
2003,조이혼율,2.서울특별시,금천구,3.9
2004,조이혼율,2.서울특별시,금천구,3.3
2005,조이혼율,2.서울특별시,금천구,3
2006,조이혼율,2.서울특별시,금천구,2.9
2007,조이혼율,2.서울특별시,금천구,3.1
2008,조이혼율,2.서울특별시,금천구,3
2009,조이혼율,2.서울특별시,금천구,3.3
2010,조이혼율,2.서울특별시,금천구,2.8
2011,조이혼율,2.서울특별시,금천구,2.9
2012,조이혼율,2.서울특별시,금천구,2.8
2013,조이혼율,2.서울특별시,금천구,2.6
2014,조이혼율,2.서울특별시,금천구,2.6
2015,조이혼율,2.서울특별시,금천구,2.4
2016,조이혼율,2.서울특별시,금천구,2.3
2017,조이혼율,2.서울특별시,금천구,2.3
2018,조이혼율,2.서울특별시,금천구,2.3
2019,조이혼율,2.서울특별시,금천구,2.4
2020,조이혼율,2.서울특별시,금천구,2.3
2021,조이혼율,2.서울특별시,금천구,2
2001,조이혼율,2.서울특별시,노원구,2.5
2002,조이혼율,2.서울특별시,노원구,2.5
2003,조이혼율,2.서울특별시,노원구,2.9
2004,조이혼율,2.서울특별시,노원구,2.4
2005,조이혼율,2.서울특별시,노원구,2.2
2006,조이혼율,2.서울특별시,노원구,2.1
2007,조이혼율,2.서울특별시,노원구,2.1
2008,조이혼율,2.서울특별시,노원구,1.9
2009,조이혼율,2.서울특별시,노원구,2.1
2010,조이혼율,2.서울특별시,노원구,2
2011,조이혼율,2.서울특별시,노원구,1.9
2012,조이혼율,2.서울특별시,노원구,1.8
2013,조이혼율,2.서울특별시,노원구,1.8
2014,조이혼율,2.서울특별시,노원구,1.8
2015,조이혼율,2.서울특별시,노원구,1.7
2016,조이혼율,2.서울특별시,노원구,1.7
2017,조이혼율,2.서울특별시,노원구,1.8
2018,조이혼율,2.서울특별시,노원구,1.6
2019,조이혼율,2.서울특별시,노원구,1.7
2020,조이혼율,2.서울특별시,노원구,1.7
2021,조이혼율,2.서울특별시,노원구,1.5
2001,조이혼율,2.서울특별시,도봉구,2.8
2002,조이혼율,2.서울특별시,도봉구,3
2003,조이혼율,2.서울특별시,도봉구,3.4
2004,조이혼율,2.서울특별시,도봉구,2.9
2005,조이혼율,2.서울특별시,도봉구,2.5
2006,조이혼율,2.서울특별시,도봉구,2.3
2007,조이혼율,2.서울특별시,도봉구,2.5
2008,조이혼율,2.서울특별시,도봉구,2.3
2009,조이혼율,2.서울특별시,도봉구,2.4
2010,조이혼율,2.서울특별시,도봉구,2.3
2011,조이혼율,2.서울특별시,도봉구,2.2
2012,조이혼율,2.서울특별시,도봉구,2.3
2013,조이혼율,2.서울특별시,도봉구,2.2
2014,조이혼율,2.서울특별시,도봉구,2.2
2015,조이혼율,2.서울특별시,도봉구,2.1
2016,조이혼율,2.서울특별시,도봉구,1.9
